athlete_id,Athlete,Country,Gender
3898,"BROWN, Thomas Cole",USA,Men
3899,"LEE, Willis",USA,Men
3900,"NUESSLEIN, Lawrence Adam",USA,Men
3901,"OSBURN, Carl Townsend",USA,Men
3902,"SPOONER, Lloyd Spencer",USA,Men
3903,"AMOUDRUZ, Gustave",SUI,Men
3904,"EGLI, Hans",SUI,Men
3905,"GIAMBONINI, Domenico",SUI,Men
3906,"JEHLE, Joseph",SUI,Men
3907,"ZULAUF, Fritz",SUI,Men
3908,"FREDERICK, Carl Telford",USA,Men
3909,"HARANT, Louis",USA,Men
3910,"KELLY, Michael",USA,Men
3911,"LANE, Alfred P.",USA,Men
3912,"SNOOK, James Howard",USA,Men
3913,"MORAITINIS, Georgios",GRE,Men
3914,"THEOFILAKIS, Alexandros",GRE,Men
3915,"THEOFILAKIS, Ioannis",GRE,Men
3916,"VAPHIADIS, Georgios",GRE,Men
3917,"ZAPPAS, Iason",GRE,Men
3918,"BARBOSA, Dario",BRA,Men
3919,"DA COSTA, Afranio Antonio",BRA,Men
3920,"PARAENSE, Guilherme",BRA,Men
3921,"SOLEDADE, Fernando",BRA,Men
3922,"WOLF, Sebastiao",BRA,Men
3923,"BRACKEN, Raymond",USA,Men
3924,"FREDERICK, Carl Telford",USA,Men
3925,"KELLY, Michael",USA,Men
3926,"LANE, Alfred P.",USA,Men
3927,"SNOOK, James Howard",USA,Men
3928,"ANDERSSON, Anders Wilhelm",SWE,Men
3929,"GABRIELSSON, Gunnar",SWE,Men
3930,"HULTCRANTZ, Sigvard",SWE,Men
3931,"JOHNSSON, Anders",SWE,Men
3932,"REUTERSKIÖLD, Casimir",SWE,Men
3933,"LANE, Alfred P.",USA,Men
3934,"FREDERICK, Carl Telford",USA,Men
3935,"DA COSTA, Afranio Antonio",BRA,Men
3936,"FENTON, Dennis",USA,Men
3937,"NUESSLEIN, Lawrence Adam",USA,Men
3938,"ROTHROCK, Arthur",USA,Men
3939,"HELGERUD, Albert",NOR,Men
3940,"JOHANSEN, Sigvart",NOR,Men
3941,"OLSEN, Anton  Wilhelm",NOR,Men
3942,"ÖSTENSEN, Östen",NOR,Men
3943,"SLETTEN, Olaf",NOR,Men
3944,"FENTON, Dennis",USA,Men
3945,"LEE, Willis",USA,Men
3946,"NUESSLEIN, Lawrence Adam",USA,Men
3947,"ROTHROCK, Arthur",USA,Men
3948,"SCHRIVER, Gunnery Ollie",USA,Men
3949,"ERICSSON, Olle",SWE,Men
3950,"HULTCRANTZ, Sigvard",SWE,Men
3951,"LAGERLÖF, Leonard",SWE,Men
3952,"OHLSSON, P. Erik F.",SWE,Men
3953,"STARE, Ragnar",SWE,Men
3954,"SPOONER, Lloyd Spencer",USA,Men
3955,"JOHANSSON, Carl Hugo",SWE,Men
3956,"ERIKSSON, Mauritz",SWE,Men
3957,"BLOMQVIST, Erik",SWE,Men
3958,"ERIKSSON, Mauritz",SWE,Men
3959,"JOHANSSON, Carl Hugo",SWE,Men
3960,"JONSSON, Gustaf Adolf",SWE,Men
3961,"OHLSSON, P. Erik F.",SWE,Men
3962,"FENTON, Dennis",USA,Men
3963,"JACKSON, Joseph",USA,Men
3964,"LEE, Willis",USA,Men
3965,"SCHRIVER, Gunnery Ollie",USA,Men
3966,"SPOONER, Lloyd Spencer",USA,Men
3967,"BODLEY, Robert",RSA,Men
3968,"BUCHANAN, Ferdinand Lindley Augustus",RSA,Men
3969,"HARVEY, George Henry",RSA,Men
3970,"MORGAN, Frederick Henry",RSA,Men
3971,"SMITH, David",RSA,Men
3972,"KUCHEN, Fritz",SUI,Men
3973,"OLSEN, Otto M.",NOR,Men
3974,"JOHNSON, Léon",FRA,Men
3975,"NUESSLEIN, Lawrence Adam",USA,Men
3976,"OSBURN, Carl Townsend",USA,Men
3977,"MADSEN, Lars Jörgen",DEN,Men
3978,"KINDE, Per",SWE,Men
3979,"LANDELIUS, P. Fredric",SWE,Men
3980,"LUNDQUIST, Erik R. G.",SWE,Men
3981,"RICHTER, Karl G. B.",SWE,Men
3982,"SÖKJER-PETERSEN, Erik",SWE,Men
3983,"SWAHN, Alfred",SWE,Men
3984,"ARIE, Mark",USA,Men
3985,"BONSER, Horace",USA,Men
3986,"MCNEIR, Forest",USA,Men
3987,"PLUM, Frederick",USA,Men
3988,"TROEH, Frank",USA,Men
3989,"WRIGHT, Frank",USA,Men
3990,"BOSQUET, Albert",BEL,Men
3991,"COGELS, Joseph",BEL,Men
3992,"DUPONT, Emile",BEL,Men
3993,"FESINGER, Edouard",BEL,Men
3994,"QUERSIN, Henri",BEL,Men
3995,"VAN TILT, Louis",BEL,Men
3996,"KUCHEN, Fritz",SUI,Men
3997,"REICH, Jacob",SUI,Men
3998,"RÖSLI, Arnold",SUI,Men
3999,"TRÖNDLE, Albert",SUI,Men
4000,"WIDMER, Caspar",SUI,Men
4001,"FENTON, Dennis",USA,Men
4002,"FISHER, Morris",USA,Men
4003,"LEE, Willis",USA,Men
4004,"OSBURN, Carl Townsend",USA,Men
4005,"SPOONER, Lloyd Spencer",USA,Men
4006,"LARSEN, Ludvig",NOR,Men
4007,"NATVIG, Harald",NOR,Men
4008,"OLSEN, Otto M.",NOR,Men
4009,"ÖSTENSEN, Östen",NOR,Men
4010,"SLETTEN, Olaf",NOR,Men
4011,"WRIGHT, Frank",USA,Men
4012,"ARIE, Mark",USA,Men
4013,"TROEH, Frank",USA,Men
4014,"STIXRUD, Martin",NOR,Men
4015,"GRAFSTRÖM, Gillis",SWE,Men
4016,"KROGH, Andreas",NOR,Men
4017,"BLANCHARD, Theresa",USA,Women
4018,"JULIN-MAUROY, Magda",SWE,Women
4019,"NOREN, Svea",SWE,Women
4020,"WILLIAMS, Basil",GBR,Men
4021,"JAKOBSSON, Walter",FIN,Men
4022,"BRYN, Yngvar",NOR,Men
4023,"JOHNSON, Phyllis",GBR,Women
4024,"JAKOBSSON, Ludowika",FIN,Women
4025,"BRYN, Alexia",NOR,Women
4026,"ALBARRAN, Pierre",FRA,Men
4027,"DECUGIS, Max",FRA,Men
4028,"TURNBULL, Oswald Graham Noel",GBR,Men
4029,"WOOSNAM, Maxwell",GBR,Men
4030,"KASHIO, Seiichiro",JPN,Men
4031,"KUMAGAE, Ichiya",JPN,Men
4032,"D'AYEN, Elisabeth",FRA,Women
4033,"LENGLEN, Suzanne",FRA,Women
4034,"MCKANE, Kathleen",GBR,Women
4035,"MCNAIR, Winifred Margaret",GBR,Women
4036,"BEAMISH, Winifred Geraldine",GBR,Women
4037,"HOLMAN, Edith Dorothy",GBR,Women
4038,"ZEMLA, Ladislav",TCH,Men
4039,"DECUGIS, Max",FRA,Men
4040,"WOOSNAM, Maxwell",GBR,Men
4041,"SKRBKOVA, Milada",TCH,Women
4042,"LENGLEN, Suzanne",FRA,Women
4043,"MCKANE, Kathleen",GBR,Women
4044,"WINSLOW, Charles Lyndhurst",RSA,Men
4045,"RAYMOND, Louis",RSA,Men
4046,"KUMAGAE, Ichiya",JPN,Men
4047,"MCKANE, Kathleen",GBR,Women
4048,"LENGLEN, Suzanne",FRA,Women
4049,"HOLMAN, Edith Dorothy",GBR,Women
4050,"BOURGUIGNON, Georges",BEL,Men
4051,"DUCATILLON, Alphonse",BEL,Men
4052,"MAERTENS, Raymond Rémi",BEL,Men
4053,"PIEK, Christen Albert",BEL,Men
4054,"PINTENS, Henri",BEL,Men
4055,"VAN DEN BROEK, Charles",BEL,Men
4056,"VAN HOORENBEEK, François",BEL,Men
4057,"WUYTS, Gustave Marie",BEL,Men
4058,"CANNING, George",GBR,Men
4059,"HOLMES, Frederick William",GBR,Men
4060,"HUMPHREYS, Frederick Harkness",GBR,Men
4061,"MILLS, Edwin Archer",GBR,Men
4062,"SEWELL, John",GBR,Men
4063,"SHEPHERD, James",GBR,Men
4064,"STIFF, Harry Joseph",GBR,Men
4065,"THORNE, Ernest Arthur",GBR,Men
4066,"BEKKERS, Wilhelmus Johannes",NED,Men
4067,"HENGEVELD, Johannes Hendrikus",NED,Men
4068,"JANSMA, Sytse",NED,Men
4069,"JANSSEN, Hendrikus Alexzander",NED,Men
4070,"VAN LOON, Antonius",NED,Men
4071,"VAN LOON, Willem",NED,Men
4072,"VAN REKUM, Marinus Cornelis",NED,Men
4073,"VAN REKUM, Willem",NED,Men
4074,"RYTHER, Eugène",SUI,Men
4075,"DE HAES, Frans",BEL,Men
4076,"SCHMIDT, Alfred",EST,Men
4077,"BERNOT, Louis",FRA,Men
4078,"BOTTINO, Filippo",ITA,Men
4079,"ALZIN, Joseph",LUX,Men
4080,"ROOMS, Georges Florimond",BEL,Men
4081,"NEULAND, Alfred",EST,Men
4082,"WILLIQUET, Louis",BEL,Men
4083,"PETTERSSON, Albert",SWE,Men
4084,"GANCE, Henri",FRA,Men
4085,"BIANCHI, Pietro Ubaldo",ITA,Men
4086,"PETTERSSON, Erik",SWE,Men
4087,"CADINE, Ernest",FRA,Men
4088,"HÜNENBERGER, Fritz",SUI,Men
4089,"BERNARD, Philip William Samuel",GBR,Men
4090,"ACKERLY, Charles Edwin",USA,Men
4091,"GERSON, Samuel",USA,Men
4092,"MEYER, Frederick Julius",USA,Men
4093,"NILSSON, Ernst",SWE,Men
4094,"ROTH, Robert",SUI,Men
4095,"PENDLETON, Nathan Green",USA,Men
4096,"WRIGHT, Peter W.",GBR,Men
4097,"ANTTILA, Kalle",FIN,Men
4098,"SVENSSON, Gottfrid",SWE,Men
4099,"JOHNSON, Charles F.",USA,Men
4100,"LEINO, Eino Aukusti",FIN,Men
4101,"PENTTALA, Väinö",FIN,Men
4102,"MAURER, Walter S.",USA,Men
4103,"LARSSON, Anders",SWE,Men
4104,"COURANT, Charles",SUI,Men
4105,"SVENSSON, Frithiof",SWE,Men
4106,"FRIMAN, Oskar David",FIN,Men
4107,"KÄHKÖNEN, Heikki",FIN,Men
4108,"NIEMINEN, Martti",FIN,Men
4109,"LINDFORS, Adolf Valentin",FIN,Men
4110,"HANSEN, Poul",DEN,Men
4111,"ANDERSEN, Frithjof",NOR,Men
4112,"VÄRE, Eemil Ernesti",FIN,Men
4113,"TAMMINEN, Taavi",FIN,Men
4114,"PERTTILÄ, Matti",FIN,Men
4115,"WESTERGREN, Carl",SWE,Men
4116,"LINDFORS, Arthur",FIN,Men
4117,"ERIKSEN, Johannes Thorvald",DEN,Men
4118,"JOHANSSON, Claes",SWE,Men
4119,"ROSENQVIST, Edil",FIN,Men
4120,"PINKSTON, Clarence",USA,Men
4121,"WHITE, Albert",USA,Men
4122,"FALL, David",USA,Men
4123,"TÖPEL, Hjördis",SWE,Women
4124,"SMITH, Caroline",USA,Women
4125,"BECKER-PINKSTON, Elizabeth",USA,Women
4126,"PINKSTON, Clarence",USA,Men
4127,"WHITE, Albert",USA,Men
4128,"DESJARDINS, Ulise Joseph 'Peter'",USA,Men
4129,"FLETCHER, Caroline",USA,Women
4130,"BECKER-PINKSTON, Elizabeth",USA,Women
4131,"RIGGIN, Aileen",USA,Women
4132,"CLARKE, Harold",GBR,Men
4133,"EVE, Richmond",AUS,Men
4134,"JANSSON, John",SWE,Men
4135,"BARTHA, István",HUN,Men
4136,"KEALOHA, Warren Paoa",USA,Men
4137,"WYATT, Paul",USA,Men
4138,"RIGGIN, Aileen",USA,Women
4139,"BAUER, Sybil",USA,Women
4140,"HARDING, Phyllis",GBR,Women
4141,"KAHANAMOKU, Samuel",USA,Men
4142,"WEISSMULLER, Johnny",USA,Men
4143,"KAHANAMOKU, Duke Paoa",USA,Men
4144,"EDERLE, Gertrude",USA,Women
4145,"LACKIE, Ethel",USA,Women
4146,"WEHSELAU, Mariechen",USA,Women
4147,"DE BEAUREPAIRE, Frank",AUS,Men
4148,"CHARLTON, Andrew",AUS,Men
4149,"BORG, Arne",SWE,Men
4150,"KIRSHBAUM, William",USA,Men
4151,"SKELTON, Robert",USA,Men
4152,"DE COMBE, Joseph",BEL,Men
4153,"CARSON, Gladys",GBR,Women
4154,"MORTON, Lucille",GBR,Women
4155,"GERAGHTY, Agnes",USA,Women
4156,"CHARLTON, Andrew",AUS,Men
4157,"WEISSMULLER, Johnny",USA,Men
4158,"BORG, Arne",SWE,Men
4159,"EDERLE, Gertrude",USA,Women
4160,"NORELIUS, Martha",USA,Women
4161,"WAINWRIGHT, Helen",USA,Women
4162,"BERG, Aina",SWE,Women
4163,"EWERLUND, Gurli",SWE,Women
4164,"GYLLING, Jane",SWE,Women
4165,"PETTERSSON, Wivan",SWE,Women
4166,"TÖPEL, Hjördis",SWE,Women
4167,"DONNELLY, Euphrasia",USA,Women
4168,"EDERLE, Gertrude",USA,Women
4169,"LACKIE, Ethel",USA,Women
4170,"NORELIUS, Martha",USA,Women
4171,"WAINWRIGHT, Helen",USA,Women
4172,"WEHSELAU, Mariechen",USA,Women
4173,"BARKER, Florence",GBR,Women
4174,"GANT, P.",GBR,Women
4175,"HATCH, J. E.",GBR,Women
4176,"JEANS, Constance Mabel",GBR,Women
4177,"MAC KENZIE, Grace",GBR,Women
4178,"TANNER, Irene Vera",GBR,Women
4179,"BORG, Ake",SWE,Men
4180,"BORG, Arne",SWE,Men
4181,"HENNING, Tor",SWE,Men
4182,"PERSSON, O. Gösta A.",SWE,Men
4183,"TROLLE, Orvar",SWE,Men
4184,"WERNER, Georg",SWE,Men
4185,"BREYER, Ralph",USA,Men
4186,"GLANCY, Harrison Smith",USA,Men
4187,"HOWELL, Richard",USA,Men
4188,"O'CONNOR, James Wallace",USA,Men
4189,"SMITH, Lester",USA,Men
4190,"WEISSMULLER, Johnny",USA,Men
4191,"CHARLTON, Andrew",AUS,Men
4192,"CHRISTIE, Maurice F.",AUS,Men
4193,"DE BEAUREPAIRE, Frank",AUS,Men
4194,"HENRY, Ernest M.",AUS,Men
4195,"STEDMAN, Ivan",AUS,Men
4196,"AUSTIN, Arthur",USA,Men
4197,"COLLETT, E.",USA,Men
4198,"HANDY, J.",USA,Men
4199,"HORN, Oliver",USA,Men
4200,"LAUER, Frederick",USA,Men
4201,"MITCHELL, George F.",USA,Men
4202,"NORTON, John",USA,Men
4203,"O'CONNOR, James Wallace",USA,Men
4204,"SCHROTH, George E.",USA,Men
4205,"VOLLMER, Herbert Eberhard",USA,Men
4206,"WEISSMULLER, Johnny",USA,Men
4207,"BERTRAND, R.",FRA,Men
4208,"DEBORGIES, Albert",FRA,Men
4209,"DELBERGHE, Noël",FRA,Men
4210,"DESMETTRE, Robert",FRA,Men
4211,"DUJARDIN, Paul",FRA,Men
4212,"FASANI, A.",FRA,Men
4213,"LASQUIN, Jean",FRA,Men
4214,"MAYAUD, Albert",FRA,Men
4215,"PADOU SR., Henri",FRA,Men
4216,"PEROL, J.",FRA,Men
4217,"RIGAL, Georges",FRA,Men
4218,"BLITZ, Gerard",BEL,Men
4219,"BLITZ, Maurice",BEL,Men
4220,"CLUDTS, Joseph",BEL,Men
4221,"DE COMBE, Joseph",BEL,Men
4222,"DEWIN, Pierre",BEL,Men
4223,"DURANT, Albert",BEL,Men
4224,"FLEURIX, Georges",BEL,Men
4225,"GAILLY, Paul",BEL,Men
4226,"PLETINCX, Joseph",BEL,Men
4227,"THIRY, Jules",BEL,Men
4228,"VERMETTEN, Jean-Pierre",BEL,Men
4229,"BERG, Eero",FIN,Men
4230,"RITOLA, Ville",FIN,Men
4231,"WIDE, Edvin",SWE,Men
4232,"MACMASTER, Cecil",RSA,Men
4233,"FRIGERIO, Ugo",ITA,Men
4234,"GOODWIN, Gordon",GBR,Men
4235,"PORRITT, Arthur",NZL,Men
4236,"ABRAHAMS, Harold",GBR,Men
4237,"SCHOLZ, Jackson",USA,Men
4238,"PETTERSSON, Sten",SWE,Men
4239,"KINSEY, Daniel",USA,Men
4240,"ATKINSON, Sidney",RSA,Men
4241,"STALLARD, Henry B.",GBR,Men
4242,"NURMI, Paavo",FIN,Men
4243,"SCHÄRER, Wilhelm",SUI,Men
4244,"LIDDELL, Eric Henry",GBR,Men
4245,"SCHOLZ, Jackson",USA,Men
4246,"PADDOCK, Charles",USA,Men
4247,"BONTEMPS, Paul",FRA,Men
4248,"RITOLA, Ville",FIN,Men
4249,"KATZ, Elias",FIN,Men
4250,"CONNOLLY, James",USA,Men
4251,"COX, William",USA,Men
4252,"KIRBY, Edward",USA,Men
4253,"LARRIVEE, Leo",USA,Men
4254,"RAY, Joseph",USA,Men
4255,"TIBBETTS, Willard",USA,Men
4256,"KATZ, Elias",FIN,Men
4257,"LIEWENDHAL, Frej",FIN,Men
4258,"NURMI, Paavo",FIN,Men
4259,"RITOLA, Ville",FIN,Men
4260,"SEPPÄLÄ, Eino",FIN,Men
4261,"TALJA, S.",FIN,Men
4262,"CLARK, Arthur",GBR,Men
4263,"MACDONALD, Bernard",GBR,Men
4264,"PORTER, Walter Harold",GBR,Men
4265,"SEAGROVE, William Raymond",GBR,Men
4266,"WEBBER, George J.",GBR,Men
4267,"BUTLER, Guy Montagu",GBR,Men
4268,"LIDDELL, Eric Henry",GBR,Men
4269,"FITCH, Horatio",USA,Men
4270,"RILEY, Ivan",USA,Men
4271,"TAYLOR, Frederick Morgan",USA,Men
4272,"VILEN, Erik Vilhelm",FIN,Men
4273,"BOOT, Jacobus",NED,Men
4274,"BROOS, Henricus Adrianus",NED,Men
4275,"DE VRIES, Jan Cornelis",NED,Men
4276,"VAN DEN BERGE, Marinus",NED,Men
4277,"CLARKE, Louis Alfred",USA,Men
4278,"HUSSEY, Francis",USA,Men
4279,"LECONEY, Jeremiah Alfred",USA,Men
4280,"MURCHISON, Loren",USA,Men
4281,"ABRAHAMS, Harold",GBR,Men
4282,"NICHOL, William Peter",GBR,Men
4283,"RANGELEY, Walter",GBR,Men
4284,"ROYLE, Lancelot Carrington",GBR,Men
4285,"BUTLER, Guy Montagu",GBR,Men
4286,"RENWICK, George Russell",GBR,Men
4287,"RIPLEY, Richard N.",GBR,Men
4288,"TOMS, Edward James",GBR,Men
4289,"COCHRANE, Commodore",USA,Men
4290,"HELFFRICH, Alan",USA,Men
4291,"MACDONALD, J. Oliver",USA,Men
4292,"STEPHENSON, William",USA,Men
4293,"BYLEHN, Erik",SWE,Men
4294,"ENGDAHL, Nils",SWE,Men
4295,"SVENSSON, Arthur",SWE,Men
4296,"WEIJNARTH, Gustaf",SWE,Men
4297,"WIDE, Edvin",SWE,Men
4298,"NURMI, Paavo",FIN,Men
4299,"RITOLA, Ville",FIN,Men
4300,"ENCK, Schuyler",USA,Men
4301,"LOWE, Douglas Gordon",GBR,Men
4302,"MARTIN, Paul",SUI,Men
4303,"JOHNSON, Richard Earl",USA,Men
4304,"NURMI, Paavo",FIN,Men
4305,"RITOLA, Ville",FIN,Men
4306,"DOLQUES, L. Lucien",FRA,Men
4307,"HEUET, Gaston",FRA,Men
4308,"LAUSEIG, André",FRA,Men
4309,"LAUVAUX, Henri",FRA,Men
4310,"MARCHAL, Robert",FRA,Men
4311,"NORLAND, Maurice",FRA,Men
4312,"BERG, Eero",FIN,Men
4313,"LIIMATAINEN, Heikki",FIN,Men
4314,"NURMI, Paavo",FIN,Men
4315,"RASTAS, Eino",FIN,Men
4316,"RITOLA, Ville",FIN,Men
4317,"SIPILÄ, Väinö Jeremias",FIN,Men
4318,"BOOTH, Verne Hobson",USA,Men
4319,"FAGER, August",USA,Men
4320,"GRAY, John",USA,Men
4321,"HENIGAN, James",USA,Men
4322,"JOHNSON, Richard Earl",USA,Men
4323,"STUDENROTH, Arthur",USA,Men
4324,"KLUMBERG-KOLMPERE, Alexander",EST,Men
4325,"OSBORN, Harold Marion",USA,Men
4326,"NORTON, Emerson",USA,Men
4327,"LIEB, Thomas John",USA,Men
4328,"HOUSER, Lemuel Clarence",USA,Men
4329,"NIITTYMAA, Vilho Aleksander",FIN,Men
4330,"NOKES, Malcolm Cuthbert",GBR,Men
4331,"TOOTELL, Frederick Delmont",USA,Men
4332,"MCGRATH, Matthew J.",USA,Men
4333,"LEWDEN, Pierre",FRA,Men
4334,"OSBORN, Harold Marion",USA,Men
4335,"BROWN, Leroy Taylor",USA,Men
4336,"OBERST, Eugene",USA,Men
4337,"MYYRÄ, Jonni",FIN,Men
4338,"LINDSTRÖM, Gunnar",SWE,Men
4339,"HANSEN, Sverre",NOR,Men
4340,"HUBBARD, William De Hart",USA,Men
4341,"GOURDIN, Edward Orval",USA,Men
4342,"DE MAR, Clarence Harrison",USA,Men
4343,"STENROOS, Albin Oskar",FIN,Men
4344,"BERTINI, Romeo",ITA,Men
4345,"LE GENDRE, Robert Lucien",USA,Men
4346,"LEHTONEN, Eero Reino",FIN,Men
4347,"SOMFAY, Elemer",HUN,Men
4348,"BROOKER, James K.",USA,Men
4349,"BARNES, Lee",USA,Men
4350,"GRAHAM, Glenn",USA,Men
4351,"HILLS, Ralph Gorman",USA,Men
4352,"HOUSER, Lemuel Clarence",USA,Men
4353,"HARTRANFT, Glenn",USA,Men
4354,"TUULOS, Vilho Immanuel",FIN,Men
4355,"WINTER, Anthony William",AUS,Men
4356,"BRUNETO, Luis",ARG,Men
4357,"FEE, Raymond",USA,Men
4358,"LA BARBA, Fidel",USA,Men
4359,"MAC KENZIE, James",GBR,Men
4360,"PORZIO, Alfredo",ARG,Men
4361,"VON PORAT, Otto",NOR,Men
4362,"PETERSEN, Sören",DEN,Men
4363,"CES, Jean",FRA,Men
4364,"SMITH, William H.",RSA,Men
4365,"TRIPOLI, Salvatore",USA,Men
4366,"QUARTUCCI, Pedro",ARG,Men
4367,"FIELDS, John",USA,Men
4368,"SALAS, Joseph",USA,Men
4369,"BOYLSTEIN, Frederick",USA,Men
4370,"NIELSEN, Hans Jacob",DEN,Men
4371,"COPELLO, Alfredo",ARG,Men
4372,"LEWIS, Douglas",CAN,Men
4373,"DELARGE, Jean",BEL,Men
4374,"MENDEZ, Hector",ARG,Men
4375,"BEECKEN, Joseph Jules",BEL,Men
4376,"MALLIN, Harry William",GBR,Men
4377,"ELLIOTT, John",GBR,Men
4378,"SÖRSDAL, Sverre",NOR,Men
4379,"MITCHELL, Harry",GBR,Men
4380,"PETERSEN, Thyge",DEN,Men
4381,"HAMEL, René",FRA,Men
4382,"BLANCHONNET, Armand",FRA,Men
4383,"HOEVENAERS, Henri",BEL,Men
4384,"BOHLIN, Eric",SWE,Men
4385,"MALM, Ragnar",SWE,Men
4386,"SKÖLD, Gunnar",SWE,Men
4387,"BLANCHONNET, Armand",FRA,Men
4388,"HAMEL, René",FRA,Men
4389,"WAMBST, Georges",FRA,Men
4390,"HOEVENAERS, Henri",BEL,Men
4391,"PARFONDRY, Alphonse",BEL,Men
4392,"VAN DEN BOSCH, Jean",BEL,Men
4393,"BOSCH VAN DRAKESTEIN, Gerald Henri",NED,Men
4394,"PEETERS, Mauritius",NED,Men
4395,"CHOURY, Lucien",FRA,Men
4396,"CUGNOT, Jean",FRA,Men
4397,"FALCK HANSEN, Willy",DEN,Men
4398,"HANSEN, Edmund",DEN,Men
4399,"WYLD, Frederick Henry",GBR,Men
4400,"WILLEMS, Jacobus",NED,Men
4401,"ALDEN, Cyril Albert",GBR,Men
4402,"CUGNOT, Jean",FRA,Men
4403,"MICHARD, Lucien",FRA,Men
4404,"MEIJER, Jacob",NED,Men
4405,"DAGHELINCKX, Gustave Léonard",BEL,Men
4406,"HOEVENAERS, Henri",BEL,Men
4407,"SAIVE, Ferdinand",BEL,Men
4408,"VAN DEN BOSCH, Jean",BEL,Men
4409,"DE MARTINO, Angelo",ITA,Men
4410,"DINALE, Alfredo",ITA,Men
4411,"MENEGAZZI, Aurelio",ITA,Men
4412,"ZUCCHETTI, Francesco",ITA,Men
4413,"LANGE, Jozef",POL,Men
4414,"LAZARSKI, Jan",POL,Men
4415,"STANKIEWICZ, Tomasz",POL,Men
4416,"SZYMCZYK, Franciszek",POL,Men
4417,"LESAGE, Xavier François",FRA,Men
4418,"DE LINDER, Ernst",SWE,Men
4419,"SANDSTRÖM, Bertil",SWE,Men
4420,"DOAK, Sloan",USA,Men
4421,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Men
4422,"KIRKEBJERG, Frode Rasmussen",DEN,Men
4423,"ALVISI, Alessandro",ITA,Men
4424,"DI PRALORMO, Emanuele",ITA,Men
4425,"LEQUIO DI ASSABA, Tommaso",ITA,Men
4426,"LOMBARDI, Alberto",ITA,Men
4427,"COLENBRANDER, Antonius Theodorus",NED,Men
4428,"DE KRUIJFF, Gerard Pieter",NED,Men
4429,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Men
4430,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Men
4431,"DE KÖNIG, Claës",SWE,Men
4432,"HAGELIN, Gustaf W.",SWE,Men
4433,"LEWENHAUPT, G. W.",SWE,Men
4434,"SYLVAN, C. Torsten L.",SWE,Men
4435,ANITA,SWE,Women
4436,"KROLIKIEWICZ, Adam",POL,Men
4437,"GEMUSEUS, Alphonse",SUI,Men
4438,"LEQUIO DI ASSABA, Tommaso",ITA,Men
4439,"BORGES D'ALMEIDA, Antonio",POR,Men
4440,"DE SOUZA MARTINS, Helder",POR,Men
4441,"MOUZINHO D'ALBUQUERQUE, José",POR,Men
4442,"LUNDSTRÖM, Age",SWE,Men
4443,"STAHLE, Axel",SWE,Men
4444,"THELNING, Ake",SWE,Men
4445,"BÜHLER, Hans E.",SUI,Men
4446,"GEMUSEUS, Alphonse",SUI,Men
4447,"STUBER, Werner",SUI,Men
4448,"HELLSTEN, Nils Erik",SWE,Men
4449,"DELPORTE, Charles",BEL,Men
4450,"DUCRET, Roger François",FRA,Men
4451,"BASLETTA, Giulio",ITA,Men
4452,"BERTINETTI, Marcello",ITA,Men
4453,"CANOVA, Giovanni",ITA,Men
4454,"CUCCIA, Vincenzo",ITA,Men
4455,"MONTEGAZZA, V.",ITA,Men
4456,"MORICCA, Oreste",ITA,Men
4457,"BUCHARD, Georges",FRA,Men
4458,"DUCRET, Roger François",FRA,Men
4459,"GAUDIN, Lucien",FRA,Men
4460,"LABATTUT, André",FRA,Men
4461,"LIOTTEL, Lionel",FRA,Men
4462,"LIPPMANN, Alexandre",FRA,Men
4463,"TAINTURIER, Georges",FRA,Men
4464,"ANSPACH, Paul",BEL,Men
4465,"DE CRAECKER, Joseph",BEL,Men
4466,"DE MONTIGNY, Fernand",BEL,Men
4467,"DELPORTE, Charles",BEL,Men
4468,"GEVERS, Ernest",BEL,Men
4469,"TOM, Léon",BEL,Men
4470,"VAN DAMME, Maurice E.",BEL,Men
4471,"DUCRET, Roger François",FRA,Men
4472,"CATTIAU, Philippe",FRA,Men
4473,"HECKSCHER, Grete",DEN,Women
4474,"OSIIER, Ellen Ottilia",DEN,Women
4475,"DAVIS, Gladis Muriel",GBR,Women
4476,"BERTI, Laszlo",HUN,Men
4477,"LICHTENECKERT, Istvan",HUN,Men
4478,"POSTA, Sandor",HUN,Men
4479,"SCHENKER, Zoltan",HUN,Men
4480,"TERSZTYANSZKY, Ödön",HUN,Men
4481,"CATTIAU, Philippe",FRA,Men
4482,"COUTROT, Jacques",FRA,Men
4483,"DE LUGET, Guy",FRA,Men
4484,"DUCRET, Roger François",FRA,Men
4485,"GAUDIN, Lucien",FRA,Men
4486,"JOBIER, Henri",FRA,Men
4487,"LABATTUT, André",FRA,Men
4488,"PEROTEAUX, Josef",FRA,Men
4489,"BERRE, Marcel L.",BEL,Men
4490,"BEURAIN, Désiré",BEL,Men
4491,"CRAHAY, Charles",BEL,Men
4492,"DE MONTIGNY, Fernand",BEL,Men
4493,"DE ROOCKER, Albert",BEL,Men
4494,"VAN DAMME, Maurice E.",BEL,Men
4495,"GARAY, Janos",HUN,Men
4496,"POSTA, Sandor",HUN,Men
4497,"DUCRET, Roger François",FRA,Men
4498,"DE JONG, Adrianus Egbertus Willem",NED,Men
